Label,Area,forme,taille,texture,qualite
2022053109+AF8-down.tif,2142919.929,michelin,long,humide,ok
2022053110+AF8-down.tif,2410725.847,rectangulaire,long,humide,ok
2022053111+AF8-down.tif,504061.89,rectangulaire,restreint,humide,ok
2022053112+AF8-down.tif,481150.845,rectangulaire,restreint,sec,ok
2022053113+AF8-down.tif,679391.874,rectangulaire,restreint,humide,ok
2022053114+AF8-down.tif,804154.99,rectangulaire,restreint,humide,bordure
2022053115+AF8-down.tif,510167.721,rectangulaire,restreint,humide,bordure
2022053116+AF8-down.tif,1219597.261,rectangulaire,restreint,sec,bordure
2022053117+AF8-down.tif,525989.953,rectangulaire,restreint,sec,bordure
2022053118+AF8-down.tif,652719.033,rectangulaire,restreint,sec,ok
2022080901+AF8-down.tif,1190939.551,rectangulaire,long,sec,ok
2022080902+AF8-down.tif,856668.919,intermediaire,long,sec,ok
2022080903+AF8-down.tif,977651.334,intermediaire,long,humide,ok
2022080904+AF8-down.tif,1001034.967,intermediaire,long,sec,ok
2022080905+AF8-down.tif,848445.896,intermediaire,long,humide,ok
2022080906+AF8-down.tif,696745.289,intermediaire,restreint,sec,ok
2022080907+AF8-down.tif,615365.712,rectangulaire,restreint,sec,ok
2022080908+AF8-down.tif,597010.411,rectangulaire,restreint,sec,ok
2022080909+AF8-down.tif,947500.248,intermediaire,long,sec,ok
2022080910+AF8-down.tif,542908.587,intermediaire,restreint,sec,ok
2022080911+AF8-down.tif,454232.258,intermediaire,restreint,sec,ok
2022080912+AF8-down.tif,479525.144,intermediaire,restreint,sec,ok
2022080914+AF8-down.tif,531793.328,intermediaire,restreint,sec,ok
2022080915+AF8-down.tif,513778.29,intermediaire,restreint,humide,ok
2022080916+AF8-down.tif,238429.875,intermediaire,restreint,humide,ok
2022092101+AF8-down.tif,865837.118,intermediaire,long,humide,ok
2022092103+AF8-down.tif,1141072.112,intermediaire,long,humide,ok
2022092104+AF8-down.tif,959730.814,intermediaire,long,humide,ok
2022092105+AF8-down.tif,922245.169,intermediaire,long,humide,ok
2022092106+AF8-down.tif,1079352.177,rectangulaire,restreint,sec,ok
2022092107+AF8-down.tif,833360.901,intermediaire,long,humide,ok
2022092108+AF8-down.tif,754590.007,intermediaire,long,humide,ok
2022092109+AF8-down.tif,848426.992,intermediaire,long,humide,ok
2022092110+AF8-down.tif,772567.237,intermediaire,long,sec,ok
2022092111+AF8-down.tif,905723.508,intermediaire,long,sec,ok
2022092301+AF8-below.tif,1304814.249,rectangulaire,long,sec,ok
2022092302+AF8-below.tif,1107215.939,rectangulaire,long,sec,ok
2022092303+AF8-below.tif,1134928.474,rectangulaire,long,sec,ok
2022092304+AF8-below.tif,1333358.538,rectangulaire,long,sec,doute
2022092305+AF8-below.tif,1465172.66,rectangulaire,long,sec,ok
2022092306+AF8-below.tif,1095439.057,rectangulaire,long,sec,ok
2022092307+AF8-below.tif,1344284.762,rectangulaire,long,sec,ok
2022092308+AF8-below.tif,1454983.672,rectangulaire,long,sec,ok
2022092309+AF8-below.tif,954343.316,rectangulaire,long,sec,ok
2022092310+AF8-below.tif,1164871.622,rectangulaire,long,sec,ok
2022092311+AF8-below.tif,846650.063,rectangulaire,long,sec,ok
2022092312+AF8-below.tif,1254909.003,rectangulaire,long,sec,ok
2022092313+AF8-below.tif,646140.614,rectangulaire,long,sec,ok
2022092314+AF8-below.tif,1201884.679,intermediaire,restreint,sec,ok
2022092316+AF8-below.tif,1197102.093,intermediaire,long,sec,ok
2022092317+AF8-below.tif,1217725.814,intermediaire,long,sec,imprecis
2022092318+AF8-below.tif,1264511.982,rectangulaire,long,sec,imprecis
2022092319+AF8-below.tif,1261487.422,rectangulaire,long,sec,ok
2022092320+AF8-below.tif,1074399.459,rectangulaire,long,sec,ok
2022092321+AF8-below.tif,1061960.955,rectangulaire,long,humide,ok
2022092322+AF8-below.tif,817803.319,rectangulaire,long,sec,ok
2022110201+AF8-below.tif,783833.725,rectangulaire,long,sec,ok
2022110202+AF8-below.tif,935628.849,rectangulaire,long,humide,ok
2022110203+AF8-below.tif,1139106.148,rectangulaire,long,sec,ok
2022110204+AF8-below.tif,977821.466,rectangulaire,long,humide,ok
2022110205+AF8-below.tif,1154266.757,rectangulaire,long,humide,ok
2022110206+AF8-below.tif,1363226.072,rectangulaire,long,humide,ok
2022110207+AF8-below.tif,997027.424,rectangulaire,long,sec,ok
2022110208+AF8-below.tif,515007.018,rectangulaire,long,humide,ok
2022110209+AF8-below.tif,825780.597,rectangulaire,long,humide,ok
2022110210+AF8-below.tif,911942.76,intermediaire,long,humide,ok
2022110211+AF8-below.tif,512870.922,rectangulaire,restreint,sec,ok
2022110212+AF8-below.tif,1147556.013,rectangulaire,long,humide,ok
2022110213+AF8-below.tif,761225.136,rectangulaire,restreint,humide,ok
2022110214+AF8-below.tif,1232168.09,rectangulaire,long,humide,ok
2022110215+AF8-below.tif,687633.801,rectangulaire,restreint,humide,ok
2022110216+AF8-below.tif,928483.325,intermediaire,long,humide,ok
2022110217+AF8-below.tif,1126705.45,intermediaire,long,humide,ok
2022110301+AF8-below.tif,1293396.534,intermediaire,long,humide,ok
2022110302+AF8-below.tif,1457649.066,intermediaire,long,humide,ok
2022110303+AF8-below.tif,1069560.163,intermediaire,long,humide,ok
2022110304+AF8-below.tif,1236345.764,rectangulaire,long,sec,ok
2022110305+AF8-below.tif,1270806.849,rectangulaire,long,humide,ok
2022110306+AF8-below.tif,834797.567,rectangulaire,long,humide,ok
2022110307+AF8-below.tif,1391864.878,rectangulaire,long,humide,ok
2022110308+AF8-below.tif,1334190.292,rectangulaire,long,humide,ok
2022110309+AF8-below.tif,1288349.299,rectangulaire,long,humide,ok
2022110310+AF8-below.tif,952812.132,intermediaire,long,humide,ok
2022110311+AF8-below.tif,1268670.753,rectangulaire,long,humide,ok
20230314+AF8-below1.tif,222778.307,intermediaire,long,sec,ok
20230314+AF8-below10.tif,343831.741,rectangulaire,long,sec,ok
20230314+AF8-below11.tif,251517.745,rectangulaire,long,sec,ok
20230314+AF8-below12.tif,240372.553,intermediaire,long,sec,ok
20230314+AF8-below13.tif,215854.989,rectangulaire,long,sec,ok
20230314+AF8-below14.tif,227753.424,rectangulaire,long,sec,ok
20230314+AF8-below15.tif,198958.19,intermediaire,long,humide,ok
20230314+AF8-below2.tif,243064.695,rectangulaire,long,sec,ok
20230314+AF8-below3.tif,156776.636,intermediaire,long,sec,ok
20230314+AF8-below4.tif,236536.598,rectangulaire,long,humide,ok
20230314+AF8-below5.tif,108694.686,rectangulaire,restreint,sec,ok
20230314+AF8-below6.tif,230147.989,rectangulaire,long,sec,ok
20230314+AF8-below7.tif,202905.736,rectangulaire,long,sec,ok
20230314+AF8-below8.tif,176714.301,rectangulaire,long,sec,ok
20230314+AF8-below9.tif,151489.992,intermediaire,long,sec,ok
2024010503+AF8-below.tif,1663472.222222222,,,,
2024010504+AF8-below.tif,1484739.583333333,,,,
2024010505+AF8-below.tif,1615069.444444445,,,,
2024010506+AF8-below.tif,1575104.166666667,,,,
2024010413+AF8-below.tif,2088940.972222222,,,,
2024010501+AF8-below.tif,1400399.305555556,,,,
2024010502+AF8-below.tif,1578125.000000000,,,,
2024010409+AF8-below.tif,2132135.416666667,,,,
2024010410+AF8-below.tif,1499322.916666667,,,,
2024010411+AF8-below.tif,1932222.222222222,,,,
2024010412+AF8-below.tif,1655138.888888889,,,,
2024010406+AF8-below.tif,1949861.111111111,,,,
2024010407+AF8-below.tif,2146024.305555556,,,,
2024010408+AF8-below.tif,2395503.472222222,,,,
2024010403+AF8-below.tif,1386059.027777778,,,,
2024010404+AF8-below.tif,1988125.000000000,,,,
2024010405+AF8-below.tif,1398836.805555556,,,,
2024010402+AF8-below.tif,932291.666666667,,,,
2024010305+AF8-below.tif,1014878.472222222,,,,
2024010306+AF8-below.tif,1037673.611111111,,,,
2024010302+AF8-below.tif,1229218.750000000,,,,
2024010303+AF8-below.tif,991406.250000000,,,,
2024010304+AF8-below.tif,1000607.638888889,,,,
2023121910+AF8-below.tif,1406475.694444445,,,,
2024010301+AF8-below.tif,1102517.361111111,,,,
2023121909+AF8-below.tif,1248559.027777778,,,,
2023121907+AF8-below.tif,699062.500000000,,,,
2023121906+AF8-below.tif,1548263.888888889,,,,
2023121905+AF8-below.tif,1416666.666666667,,,,
2023121904+AF8-below.tif,1249236.111111111,,,,
2023121903+AF8-below.tif,2204722.222222222,,,,
2023121902+AF8-below.tif,1264913.194444445,,,,
2023121901+AF8-below.tif,1061857.638888889,,,,
2023121505+AF8-below.tif,1071666.666666667,,,,
2023121506+AF8-below.tif,1470121.527777778,,,,
2023121504+AF8-below.tif,1660954.861111111,,,,
2023121503+AF8-below.tif,1621927.083333333,,,,
2023121501+AF8-below.tif,821041.666666667,,,,
2023121502+AF8-below.tif,1404513.888888889,,,,
2023121409+AF8-below.tif,1504756.944444445,,,,
2023121408+AF8-below.tif,1386388.888888889,,,,
2023121407+AF8-below.tif,1434062.500000000,,,,
2023121406+AF8-below.tif,1342187.500000000,,,,
2023121405+AF8-below.tif,1578993.055555556,,,,
2023121404+AF8-below.tif,915729.166666667,,,,
2023121403+AF8-below.tif,28750.000000000,,,,
2023121402+AF8-below.tif,1736892.361111111,,,,
2023121401+AF8-below.tif,23750.000000000,,,,
2024010401+AF8-below.tif,0,,,,
2023121908+AF8-below.tif,0,,,,
2023121507+AF8-below.tif,0,,,,
2024020205+AF8-below.tif,51346.803845505,,,,
2024020201+AF8-below.tif,585902.782931354,,,,
2024020202+AF8-below.tif,620859.369202226,,,,
2024020203+AF8-below.tif,368218.586608197,,,,
2024020204+AF8-below.tif,492777.331759150,,,,
2024020206+AF8-below.tif,629356.721200877,,,,
2024020207+AF8-below.tif,187701.669758813,,,,
2024020208+AF8-below.tif,602552.066115702,,,,
2024012504+AF8-below.tif,587733.513240007,,,,
2024020101+AF8-below.tif,737352.538370720,,,,
2024020102+AF8-below.tif,706713.712261764,,,,
2024020103+AF8-below.tif,611964.783268679,,,,
2024012502+AF8-below.tif,353624.557260921,,,,
2024012503+AF8-below.tif,624969.876876370,,,,
2024012501+AF8-below.tif,657577.601619160,,,,
